CUERPO,PROVINCIA,LOCALIDAD,CENTRO,PUESTO,PLA,Nombre,Apellido1,Apellido2,sexo,edad
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590007-FISICA Y QUIMICA P.E.S.,1,Ramón,Valero,Carrasco,Hombre,26
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590007-FISICA Y QUIMICA P.E.S.,1,Noelia,Palacios,Pastor,Mujer,47
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,Olivia,Valero,Marín,Mujer,55
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,Manuel,Nieto,Rey,Hombre,57
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590009-DIBUJO P.E.S.,1,Regina,Saura,Salas,Mujer,32
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590010-FRANCES P.E.S.,1,Lidia,Arias,Nieto,Mujer,52
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590010-FRANCES P.E.S.,1,Marta,Aguado,Baena,Mujer,53
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590011-INGLES P.E.S.,1,Juan,Flores,Valero,Hombre,26
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590011-INGLES P.E.S.,1,Adrián,Reyes,Saiz,Hombre,44
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590011-INGLES P.E.S.,1,Fátima,Lara,Valero,Mujer,61
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590011-INGLES P.E.S.,1,César,Martín,Lara,Hombre,44
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590011-INGLES P.E.S.,1,Nuria,Valle,Muñoz,Mujer,36
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590017-EDUCACION FISICA P.E.S.,1,Ana,Valverde,Mora,Mujer,55
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590017-EDUCACION FISICA P.E.S.,1,Lorena,Andrés,Navarrete,Mujer,54
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,Nerea,Reina,Miranda,Mujer,31
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590019-TECNOLOGIA P.E.S.,1,Marta,Rey,Vega,Mujer,25
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590061-ECONOMIA P.E.S.,1,Tomás,Merino,Hernández,Hombre,37
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590105-FORMACION Y ORIENTACION LABORAL P.E.S.,1,Tomás,Soto,Silva,Hombre,47
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590107-INFORMATICA P.E.S.,1,Fátima,Saavedra,Ojeda,Mujer,59
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590107-INFORMATICA P.E.S.,1,Diego,Barroso,Rodríguez,Hombre,38
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590107-INFORMATICA P.E.S.,1,Bruno,Manso,Lorenzo,Hombre,30
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590227-SISTEMAS Y APLIC. INFORMÁTICOS,1,Jonás,Gutiérrez,Barbero,Hombre,40
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590227-SISTEMAS Y APLIC. INFORMÁTICOS,1,Marta,Segovia,Ruiz,Mujer,30
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590227-SISTEMAS Y APLIC. INFORMÁTICOS,1,Sandra,Nuñez,Reyes,Mujer,55
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590227-SISTEMAS Y APLIC. INFORMÁTICOS,1,Ángela,Bravo,Paredes,Mujer,32
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00590803-CULTURA CLASICA P.E.S.,1,Fernando,Barrios,Fuentes,Hombre,38
MAESTROS,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Eva,Salazar,Barroso,Mujer,34
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,11590001-FILOSOFIA (INGLES) P.E.S.,1,Ainhoa,López,Alonso,Mujer,57
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1,Lucía,Carretero,Izquierdo,Mujer,28
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,11590005-GEOGRAFIA E HISTORIA (INGLES) P.E.S.,1,Marisa,Parra,Segovia,Mujer,62
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,11590006-MATEMATICAS (INGLES) P.E.S.,1,Bruno,Espejo,Vidal,Hombre,33
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,Sandra,Baena,Bernal,Mujer,52
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,11590008-BIOLOGIA Y GEOLOGIA (INGLES) P.E.S.,1,Manuel,Cabello,Soria,Hombre,49
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,11590009-DIBUJO (INGLES) P.E.S.,1,Lidia,Medina,Pastor,Mujer,30
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,11590016-MUSICA (INGLES) P.E.S.,1,Natalia,Ponce,Morales,Mujer,31
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701298-I.E.S. TORRE DEL REY,11590019-TECNOLOGIA (INGLES) P.E.S.,1,Patricia,Solís,Roca,Mujer,50
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590001-FILOSOFIA P.E.S.,1,Marcos,Ortiz,Muñoz,Hombre,35
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590001-FILOSOFIA P.E.S.,1,Teresa,Ponce,Medina,Mujer,33
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Jonás,Del Río,García,Hombre,34
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Olivia,Castro,Cortés,Mujer,29
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Iván,Mérida,Reyes,Hombre,27
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Lidia,Cabello,Rueda,Mujer,52
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Martín,Bravo,Muñoz,Hombre,34
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Hugo,Segura,Sierra,Hombre,39
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Cristian,Portillo,Ortega,Hombre,41
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Teresa,Valero,Zapata,Mujer,51
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Rodrigo,Luque,Durán,Hombre,26
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Andrea,Parra,Solano,Mujer,48
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590006-MATEMATICAS P.E.S.,1,José,Alonso,Soria,Hombre,25
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590006-MATEMATICAS P.E.S.,1,Héctor,Gallego,Montoya,Hombre,30
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590006-MATEMATICAS P.E.S.,1,Antonio,Arroyo,Salazar,Hombre,60
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590006-MATEMATICAS P.E.S.,1,Javier,Castro,Solís,Hombre,27
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590006-MATEMATICAS P.E.S.,1,Eva,Andrés,Aguado,Mujer,39
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590006-MATEMATICAS P.E.S.,1,Isabel,Guerrero,Navarrete,Mujer,25
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590007-FISICA Y QUIMICA P.E.S.,1,Diego,Vicente,Santamaría,Hombre,43
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590007-FISICA Y QUIMICA P.E.S.,1,Adrián,Paredes,Navarro,Hombre,62
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,Miriam,Santos,Espejo,Hombre,27
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,Javier,Diez,Gómez,Hombre,35
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,Germán,Izquierdo,Suárez,Hombre,58
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590009-DIBUJO P.E.S.,1,Joaquim,Sillero,Sánchez,Hombre,49
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590010-FRANCES P.E.S.,1,David,Barroso,Saavedra,Hombre,34
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590010-FRANCES P.E.S.,1,Álvaro,Montoya,Santamaría,Hombre,43
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590011-INGLES P.E.S.,1,Ana,Barroso,Navarro,Mujer,33
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590011-INGLES P.E.S.,1,Ignacio,Salazar,Ortiz,Hombre,63
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590011-INGLES P.E.S.,1,Antonio,Carrillo,Saiz,Hombre,42
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590011-INGLES P.E.S.,1,Verónica,Rosales,Espejo,Mujer,54
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590011-INGLES P.E.S.,1,Adela,Carrillo,Valle,Mujer,41
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590011-INGLES P.E.S.,1,Carolina,Iglesias,Castaño,Mujer,43
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590016-MUSICA P.E.S.,1,Hugo,Jiménez,Peña,Hombre,45
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590017-EDUCACION FISICA P.E.S.,1,Bruno,Vera,Valverde,Hombre,63
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590017-EDUCACION FISICA P.E.S.,1,Ramón,Mendoza,Marín,Hombre,59
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590017-EDUCACION FISICA P.E.S.,1,Claudia,Rosales,Carmona,Mujer,54
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590017-EDUCACION FISICA P.E.S.,1,Paula,Santos,Vidal,Mujer,64
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590017-EDUCACION FISICA P.E.S.,1,Manuel,Torrens,Aranda,Hombre,60
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,César,Mendoza,Caballero,Hombre,28
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590019-TECNOLOGIA P.E.S.,1,Héctor,Muñoz,Caballero,Hombre,62
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590019-TECNOLOGIA P.E.S.,1,Juan,Escudero,Miranda,Hombre,44
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590019-TECNOLOGIA P.E.S.,1,Jonás,Álvarez,Santiago,Hombre,41
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590061-ECONOMIA P.E.S.,1,Marta,Peralta,Mérida,Mujer,34
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590105-FORMACION Y ORIENTACION LABORAL P.E.S.,1,Laura,Huertas,Peña,Mujer,27
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590107-INFORMATICA P.E.S.,1,Olivia,Campos,Cuenca,Mujer,56
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00590803-CULTURA CLASICA P.E.S.,1,Ignacio,Carretero,Aguirre,Hombre,64
MAESTROS,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00597024-LENGUA CASTELLANA,1,Héctor,Escudero,Valle,Hombre,56
MAESTROS,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Rubén,Gutiérrez,Fuentes,Hombre,60
MAESTROS,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Francisco,Huertas,Gómez,Hombre,34
MAESTROS,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,00597061-AUDICIÓN Y LENGUAJE ESO,1,Cristian,Suárez,Santiago,Hombre,34
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,Óscar,Carretero,Portillo,Hombre,62
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PILAS,41701651-I.E.S. VIRGEN DE LA SOLEDAD,11590017-EDUCACION FISICA (INGLES) P.E.S.,1,Óscar,Valverde,Nieto,Hombre,38
MAESTROS,SEVILLA,PINZÓN,41000508-C.P.R. LOS GIRASOLES,00597031-EDUCACIÓN INFANTIL,1,Lola,Correa,Martín,Mujer,53
MAESTROS,SEVILLA,PINZÓN,41000508-C.P.R. LOS GIRASOLES,00597031-EDUCACIÓN INFANTIL,1,Laura,Marín,Medina,Mujer,48
MAESTROS,SEVILLA,PINZÓN,41000508-C.P.R. LOS GIRASOLES,00597031-EDUCACIÓN INFANTIL,1,Rodrigo,Cruz,Santamaría,Hombre,53
MAESTROS,SEVILLA,PINZÓN,41000508-C.P.R. LOS GIRASOLES,00597032-LENGUA EXTRANJERA-INGLÉS,1,Olivia,Andrés,Aguirre,Mujer,58
MAESTROS,SEVILLA,PINZÓN,41000508-C.P.R. LOS GIRASOLES,00597034-EDUCACIÓN FÍSICA,1,Rafael,Reina,Domínguez,Hombre,44
MAESTROS,SEVILLA,PINZÓN,41000508-C.P.R. LOS GIRASOLES,00597035-MÚSICA,1,Cristian,Acosta,Aguirre,Hombre,64
MAESTROS,SEVILLA,PINZÓN,41000508-C.P.R. LOS GIRASOLES,00597036-PEDAGOGÍA TERAPÉUTICA,1,Juan,Flores,Benítez,Hombre,58
MAESTROS,SEVILLA,PINZÓN,41000508-C.P.R. LOS GIRASOLES,00597038-EDUCACIÓN PRIMARIA,1,Rafael,Sanz,Jiménez,Hombre,64
MAESTROS,SEVILLA,PINZÓN,41000508-C.P.R. LOS GIRASOLES,00597038-EDUCACIÓN PRIMARIA,1,Teresa,Martín,Castaño,Mujer,46
MAESTROS,SEVILLA,PINZÓN,41000508-C.P.R. LOS GIRASOLES,00597038-EDUCACIÓN PRIMARIA,1,Rafael,Roman,Ojeda,Hombre,55
MAESTROS,SEVILLA,PINZÓN,41000508-C.P.R. LOS GIRASOLES,00597038-EDUCACIÓN PRIMARIA,1,Mónica,Prado,Vicente,Mujer,58
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597031-EDUCACIÓN INFANTIL,1,Juan,Palacios,Lemus,Hombre,27
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597031-EDUCACIÓN INFANTIL,1,Carmen,Santiago,Roldán,Mujer,39
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597031-EDUCACIÓN INFANTIL,1,Marcos,Ochoa,Aguirre,Hombre,29
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597032-LENGUA EXTRANJERA-INGLÉS,1,Carolina,Vega,Cordero,Mujer,39
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597034-EDUCACIÓN FÍSICA,1,Alberto,Moreno,Real,Hombre,39
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597035-MÚSICA,1,Adrián,Lorenzo,Valle,Hombre,57
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597036-PEDAGOGÍA TERAPÉUTICA,1,Laura,Villar,Cano,Mujer,64
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597036-PEDAGOGÍA TERAPÉUTICA,1,Adela,Zamora,Jiménez,Mujer,61
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597038-EDUCACIÓN PRIMARIA,1,Lucía,Portillo,Cebrián,Mujer,48
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597038-EDUCACIÓN PRIMARIA,1,Carolina,Palacios,Marín,Mujer,25
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597038-EDUCACIÓN PRIMARIA,1,Simón,Parra,Campos,Hombre,65
MAESTROS,SEVILLA,PRUNA,41003391-C.E.I.P. LA INMACULADA,00597038-EDUCACIÓN PRIMARIA,1,Cristian,Parra,Iglesias,Hombre,47
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Carolina,Crespo,Herrera,Mujer,27
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590004-LENGUA CASTELLANA Y LITERATURA P.E.S.,1,Lucía,Luque,Rojo,Mujer,49
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590005-GEOGRAFIA E HISTORIA P.E.S.,1,Joaquim,Sánchez,Nieto,Hombre,64
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590006-MATEMATICAS P.E.S.,1,Raquel,Castillo,Cabello,Mujer,31
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590006-MATEMATICAS P.E.S.,1,Julia,Mateos,Cuenca,Mujer,63
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590007-FISICA Y QUIMICA P.E.S.,1,Eva,Mesa,Paredes,Mujer,58
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590008-BIOLOGIA Y GEOLOGIA P.E.S.,1,Simón,Ortega,Calvo,Hombre,60
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590009-DIBUJO P.E.S.,1,Gabriel,Mateos,Izquierdo,Hombre,27
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590010-FRANCES P.E.S.,1,Carmen,Benítez,Reyes,Mujer,64
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590011-INGLES P.E.S.,1,Adela,Velasco,Soler,Mujer,45
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590011-INGLES P.E.S.,1,Irene,Barbero,Pascual,Hombre,35
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590017-EDUCACION FISICA P.E.S.,1,Andrea,Gutiérrez,Alfaro,Mujer,65
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590018-ORIENTACIÓN EDUCATIVA P.E.S.,1,Teresa,Pérez,Martínez,Mujer,56
PROFESORES DE ENSEÑANZA SECUNDARIA,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00590019-TECNOLOGIA P.E.S.,1,Hugo,Cuevas,Méndez,Hombre,55
MAESTROS,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Isabel,Salinas,Izquierdo,Mujer,55
MAESTROS,SEVILLA,PRUNA,41701961-I.E.S. MAESTRO JOSÉ ZAMUDIO,00597060-PEDAGOGÍA TERAPÉUTICA ESO,1,Carlos,López,Pastor,Hombre,58
MAESTROS,SEVILLA,SALTERAS,41003832-C.E.I.P. FRANCISCA PÉREZ CERPA,00597031-EDUCACIÓN INFANTIL,1,Adrián,Peña,Jimeno,Hombre,42
MAESTROS,SEVILLA,SALTERAS,41003832-C.E.I.P. FRANCISCA PÉREZ CERPA,00597031-EDUCACIÓN INFANTIL,1,Julia,Zamora,Saavedra,Mujer,65
MAESTROS,SEVILLA,SALTERAS,41003832-C.E.I.P. FRANCISCA PÉREZ CERPA,00597031-EDUCACIÓN INFANTIL,1,Marta,Rueda,Vázquez,Mujer,65
MAESTROS,SEVILLA,SALTERAS,41003832-C.E.I.P. FRANCISCA PÉREZ CERPA,00597032-LENGUA EXTRANJERA-INGLÉS,1,Nerea,Gil,Ponce,Mujer,54
MAESTROS,SEVILLA,SALTERAS,41003832-C.E.I.P. FRANCISCA PÉREZ CERPA,00597034-EDUCACIÓN FÍSICA,1,Natalia,Montoya,Arias,Mujer,41
MAESTROS,SEVILLA,SALTERAS,41003832-C.E.I.P. FRANCISCA PÉREZ CERPA,00597035-MÚSICA,1,Daniel,Villalba,Marquez,Hombre,55
